20130700|07-001|01/07/2013|01/01/0001|01|0003|10478|0|6|20100162742|CLINICA SAN FELIPE S.A.|0.00|3337.99|0.00|0.00|0.00|600.84|0.00|0.00|0.00|3938.82|2.783|01/01/0001|00|-|-|1|
20130700|07-002|02/07/2013|01/01/0001|01|0003|10479|0|0|20131257750|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.000|01/01/0001|00|-|-|2|
20130700|07-003|02/07/2013|01/01/0001|01|0003|10480|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|2367.59|0.00|0.00|0.00|426.17|0.00|0.00|0.00|2793.76|2.782|01/01/0001|00|-|-|1|
20130700|07-004|02/07/2013|01/01/0001|01|0003|10481|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|986.50|0.00|0.00|0.00|177.57|0.00|0.00|0.00|1164.07|2.782|01/01/0001|00|-|-|1|
20130700|07-005|02/07/2013|01/01/0001|01|0003|10482|0|6|20110552492|RESONANCIA MAGNETICA S.A.|0.00|11128.00|0.00|0.00|0.00|2003.04|0.00|0.00|0.00|13131.04|2.782|01/01/0001|00|-|-|1|
20130700|07-006|02/07/2013|01/01/0001|01|0003|10483|0|6|20131257750|SEGURO SOCIAL DE SALUD-ESSALUD|0.00|357.63|0.00|0.00|0.00|64.37|0.00|0.00|0.00|422.00|1.000|01/01/0001|00|-|-|1|
20130700|07-007|03/07/2013|01/01/0001|01|0003|10484|0|6|20102271514|RADIOLOGICA SRL|0.00|89.72|0.00|0.00|0.00|16.15|0.00|0.00|0.00|105.87|2.789|01/01/0001|00|-|-|1|
20130700|07-008|03/07/2013|01/01/0001|01|0003|10485|0|6|20519023351|THI MEDICAL S.A.C.|0.00|154.45|0.00|0.00|0.00|27.80|0.00|0.00|0.00|182.26|2.789|01/01/0001|00|-|-|1|
20130700|07-009|04/07/2013|01/01/0001|01|0003|10486|0|6|20502454111|TOMOGRAFIA MEDICA SAC|0.00|9906.11|0.00|0.00|0.00|1783.10|0.00|0.00|0.00|11689.21|2.787|01/01/0001|00|-|-|1|
20130700|07-010|04/07/2013|01/01/0001|01|0003|10487|0|6|20502454111|TOMOGRAFIA MEDICA SAC|0.00|9906.11|0.00|0.00|0.00|1783.10|0.00|0.00|0.00|11689.21|2.787|01/01/0001|00|-|-|1|
20130700|07-011|04/07/2013|01/01/0001|01|0003|10488|0|6|20502454111|TOMOGRAFIA MEDICA SAC|0.00|7957.44|0.00|0.00|0.00|1432.34|0.00|0.00|0.00|9389.78|2.787|01/01/0001|00|-|-|1|
20130700|07-012|04/07/2013|01/01/0001|01|0003|10489|0|6|20102271514|RADIOLOGICA SRL|0.00|245.26|0.00|0.00|0.00|44.15|0.00|0.00|0.00|289.40|2.787|01/01/0001|00|-|-|1|
20130700|07-013|05/07/2013|01/01/0001|01|0003|10490|0|6|20102271514|RADIOLOGICA SRL|0.00|2989.04|0.00|0.00|0.00|538.03|0.00|0.00|0.00|3527.07|2.784|01/01/0001|00|-|-|1|
20130700|07-014|05/07/2013|01/01/0001|01|0003|10491|0|6|20121905907|SERVICIOS RADIOLOGICOS SAC|0.00|611.81|0.00|0.00|0.00|110.13|0.00|0.00|0.00|721.94|2.784|01/01/0001|00|-|-|1|
20130700|07-015|05/07/2013|01/01/0001|01|0003|10492|0|6|20134923955|RADIOLOGOS SRL|0.00|3006.72|0.00|0.00|0.00|541.21|0.00|0.00|0.00|3547.93|2.784|01/01/0001|00|-|-|1|
20130700|07-016|05/07/2013|01/01/0001|01|0003|10493|0|6|20518375769|INST. DE IMAGENES EN MAMA SAC|0.00|773.23|0.00|0.00|0.00|139.18|0.00|0.00|0.00|912.41|2.784|01/01/0001|00|-|-|1|
20130700|07-017|05/07/2013|01/01/0001|01|0003|10494|0|6|20508370092|RESOCLINIC S.A.|0.00|3006.72|0.00|0.00|0.00|541.21|0.00|0.00|0.00|3547.93|2.784|01/01/0001|00|-|-|1|
20130700|07-018|05/07/2013|01/01/0001|01|0003|10495|0|6|20547895054|TOMOCLINIC S.A.C.|0.00|3006.72|0.00|0.00|0.00|541.21|0.00|0.00|0.00|3547.93|2.784|01/01/0001|00|-|-|1|
20130700|07-019|08/07/2013|01/01/0001|01|0003|10496|0|6|20107463705|CLINICA SAN PABLO S.A.C.|0.00|1891.22|0.00|0.00|0.00|340.42|0.00|0.00|0.00|2231.64|2.792|01/01/0001|00|-|-|1|
20130700|07-020|08/07/2013|01/01/0001|01|0003|10497|0|6|20100162742|CLINICA SAN FELIPE S.A.|0.00|29098.08|0.00|0.00|0.00|5237.66|0.00|0.00|0.00|34335.74|2.792|01/01/0001|00|-|-|1|
20130700|07-021|09/07/2013|01/01/0001|01|0003|10498|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|20826.19|0.00|0.00|0.00|3748.71|0.00|0.00|0.00|24574.91|2.782|01/01/0001|00|-|-|1|
20130700|07-022|09/07/2013|01/01/0001|01|0003|10499|0|6|20519023351|THI MEDICAL S.A.C.|0.00|78274.35|0.00|0.00|0.00|14089.38|0.00|0.00|0.00|92363.74|2.782|01/01/0001|00|-|-|1|
20130700|07-023|09/07/2013|01/01/0001|01|0003|10500|0|6|20394674371|SERVIMEDICOS S.A.C.|0.00|8494.56|0.00|0.00|0.00|1529.02|0.00|0.00|0.00|10023.58|2.782|01/01/0001|00|-|-|1|
20130700|07-024|10/07/2013|01/01/0001|01|0003|10501|0|6|20519023351|THI MEDICAL S.A.C.|0.00|786.42|0.00|0.00|0.00|141.55|0.00|0.00|0.00|927.97|2.772|01/01/0001|00|-|-|1|
20130700|07-025|11/07/2013|01/01/0001|01|0003|10502|0|6|20102271514|RADIOLOGICA SRL|0.00|1991.38|0.00|0.00|0.00|358.45|0.00|0.00|0.00|2349.82|2.783|01/01/0001|00|-|-|1|
20130700|07-026|11/07/2013|01/01/0001|01|0003|10503|0|6|20107463705|CLINICA SAN PABLO S.A.C.|0.00|122.45|0.00|0.00|0.00|22.04|0.00|0.00|0.00|144.49|2.783|01/01/0001|00|-|-|1|
20130700|07-027|11/07/2013|01/01/0001|01|0003|10504|0|6|20100162742|CLINICA SAN FELIPE S.A.|0.00|631.85|0.00|0.00|0.00|113.73|0.00|0.00|0.00|745.59|2.783|01/01/0001|00|-|-|1|
20130700|07-028|11/07/2013|01/01/0001|01|0003|10505|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|7241.64|0.00|0.00|0.00|1303.50|0.00|0.00|0.00|8545.14|2.783|01/01/0001|00|-|-|1|
20130700|07-029|11/07/2013|01/01/0001|01|0003|10506|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|21115.18|0.00|0.00|0.00|3800.73|0.00|0.00|0.00|24915.91|2.783|01/01/0001|00|-|-|1|
20130700|07-030|12/07/2013|01/01/0001|01|0003|10507|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|2498.74|0.00|0.00|0.00|449.77|0.00|0.00|0.00|2948.52|2.777|01/01/0001|00|-|-|1|
20130700|07-031|12/07/2013|01/01/0001|01|0003|10508|0|6|20519023351|THI MEDICAL S.A.C.|0.00|9994.98|0.00|0.00|0.00|1799.10|0.00|0.00|0.00|11794.07|2.777|01/01/0001|00|-|-|1|
20130700|07-032|12/07/2013|01/01/0001|01|0003|10509|0|6|20547895054|TOMOCLINIC S.A.C.|0.00|4498.74|0.00|0.00|0.00|809.77|0.00|0.00|0.00|5308.51|2.777|01/01/0001|00|-|-|1|
20130700|07-033|15/07/2013|01/01/0001|01|0003|10510|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|10257.13|0.00|0.00|0.00|1846.28|0.00|0.00|0.00|12103.42|2.771|01/01/0001|00|-|-|1|
20130700|07-034|16/07/2013|01/01/0001|01|0003|10511|0|6|20333483395|GAMEL SRL|0.00|166049.11|0.00|0.00|0.00|29888.84|0.00|0.00|0.00|195937.95|2.767|01/01/0001|00|-|-|1|
20130700|07-035|16/07/2013|01/01/0001|01|0003|10512|0|6|20519023351|THI MEDICAL S.A.C.|0.00|1278.35|0.00|0.00|0.00|230.10|0.00|0.00|0.00|1508.46|2.767|01/01/0001|00|-|-|1|
20130700|07-036|16/07/2013|01/01/0001|01|0003|10513|0|6|20519023351|THI MEDICAL S.A.C.|0.00|22473.52|0.00|0.00|0.00|4045.23|0.00|0.00|0.00|26518.75|2.767|01/01/0001|00|-|-|1|
20130700|07-037|16/07/2013|01/01/0001|01|0003|10514|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|44062.54|0.00|0.00|0.00|7931.26|0.00|0.00|0.00|51993.79|2.767|01/01/0001|00|-|-|1|
20130700|07-038|16/07/2013|01/01/0001|01|0003|10515|0|6|20260239121|CEREMA S.A.|0.00|33204.00|0.00|0.00|0.00|5976.72|0.00|0.00|0.00|39180.72|2.767|01/01/0001|00|-|-|1|
20130700|07-039|16/07/2013|01/01/0001|01|0003|10516|0|6|20134923955|RADIOLOGOS SRL|0.00|4482.54|0.00|0.00|0.00|806.86|0.00|0.00|0.00|5289.40|2.767|01/01/0001|00|-|-|1|
20130700|07-040|16/07/2013|01/01/0001|01|0003|10517|0|6|20518375769|INST. DE IMAGENES EN MAMA SAC|0.00|768.51|0.00|0.00|0.00|138.33|0.00|0.00|0.00|906.84|2.767|01/01/0001|00|-|-|1|
20130700|07-041|16/07/2013|01/01/0001|01|0003|10518|0|6|20508370092|RESOCLINIC S.A.|0.00|1494.18|0.00|0.00|0.00|268.95|0.00|0.00|0.00|1763.13|2.767|01/01/0001|00|-|-|1|
20130700|07-042|16/07/2013|01/01/0001|01|0003|10519|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|13281.60|0.00|0.00|0.00|2390.69|0.00|0.00|0.00|15672.29|2.767|01/01/0001|00|-|-|1|
20130700|07-043|16/07/2013|01/01/0001|01|0003|10520|0|6|20110552492|RESONANCIA MAGNETICA S.A.|0.00|27670.00|0.00|0.00|0.00|4980.60|0.00|0.00|0.00|32650.60|2.767|01/01/0001|00|-|-|1|
20130700|07-044|16/07/2013|01/01/0001|01|0003|10521|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-045|16/07/2013|01/01/0001|01|0003|10522|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-046|17/07/2013|01/01/0001|01|0003|10523|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|22086.89|0.00|0.00|0.00|3975.64|0.00|0.00|0.00|26062.52|2.762|01/01/0001|00|-|-|1|
20130700|07-047|17/07/2013|01/01/0001|01|0003|10524|0|6|20519023351|THI MEDICAL S.A.C.|0.00|6464.07|0.00|0.00|0.00|1163.53|0.00|0.00|0.00|7627.61|2.762|01/01/0001|00|-|-|1|
20130700|07-048|17/07/2013|01/01/0001|01|0003|10525|0|6|20519023351|THI MEDICAL S.A.C.|0.00|29285.49|0.00|0.00|0.00|5271.39|0.00|0.00|0.00|34556.87|2.762|01/01/0001|00|-|-|1|
20130700|07-049|17/07/2013|01/01/0001|01|0003|10526|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-050|17/07/2013|01/01/0001|01|0003|10527|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-051|18/07/2013|01/01/0001|01|0003|10528|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-052|18/07/2013|01/01/0001|01|0003|10529|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-053|18/07/2013|01/01/0001|01|0003|10530|0|0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.000|01/01/0001|00|-|-|2|
20130700|07-054|18/07/2013|01/01/0001|01|0003|10531|0|6|20519023351|THI MEDICAL S.A.C.|0.00|1398.17|0.00|0.00|0.00|251.67|0.00|0.00|0.00|1649.85|2.756|01/01/0001|00|-|-|1|
20130700|07-055|18/07/2013|01/01/0001|01|0003|10532|0|6|20535773263|DIST. MEDICA DIAGNOSTICA SAC|0.00|148511.50|0.00|0.00|0.00|26732.07|0.00|0.00|0.00|175243.57|2.756|01/01/0001|00|-|-|1|
20130700|07-056|18/07/2013|01/01/0001|01|0003|10533|0|6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|15847.00|0.00|0.00|0.00|2852.46|0.00|0.00|0.00|18699.46|2.756|01/01/0001|00|-|-|1|
20130700|07-057|19/07/2013|01/01/0001|01|0003|10534|0|6|20433460597|MILK DENT IMPORT SAC|0.00|52374.05|0.00|0.00|0.00|9427.33|0.00|0.00|0.00|61801.38|2.767|01/01/0001|00|-|-|1|
20130700|07-058|19/07/2013|01/01/0001|01|0003|10535|0|6|20518375769|INST. DE IMAGENES EN MAMA SAC|0.00|768.51|0.00|0.00|0.00|138.33|0.00|0.00|0.00|906.84|2.767|01/01/0001|00|-|-|1|
20130700|07-059|22/07/2013|01/01/0001|01|0003|10536|0|6|20101120288|DROGUERIA M Y M S.A.C|0.00|48433.63|0.00|0.00|0.00|8718.05|0.00|0.00|0.00|57151.68|2.769|01/01/0001|00|-|-|1|
20130700|07-060|23/07/2013|01/01/0001|01|0003|10537|0|6|20433460597|MILK DENT IMPORT SAC|0.00|16693.61|0.00|0.00|0.00|3004.85|0.00|0.00|0.00|19698.46|2.771|01/01/0001|00|-|-|1|
20130700|07-061|23/07/2013|01/01/0001|01|0003|10538|0|6|20508790971|CLINICA NUEVO SAN JUAN SAC|0.00|3897.08|0.00|0.00|0.00|701.47|0.00|0.00|0.00|4598.55|2.771|01/01/0001|00|-|-|1|
20130700|07-062|23/07/2013|01/01/0001|01|0003|10539|0|6|20107463705|CLINICA SAN PABLO S.A.C.|0.00|11590.76|0.00|0.00|0.00|2086.34|0.00|0.00|0.00|13677.10|2.771|01/01/0001|00|-|-|1|
20130700|07-063|23/07/2013|01/01/0001|01|0003|10540|0|6|20517738701|CLINICA JESUS DEL NORTE SAC|0.00|13358.16|0.00|0.00|0.00|2404.47|0.00|0.00|0.00|15762.63|2.771|01/01/0001|00|-|-|1|
