20140600|186014574|M00003|02/06/2014|01/01/0001|01|0003|12228||6|20503472229|DENTAL PAYLOC E.I.R.L.|0.00|2404.72|0.00|0.00|0.00|432.85|0.00|0.00|0.00|2837.57|2.767|01/01/0001|00|-|-|0.00|1|
20140600|186014575|M00003|03/06/2014|01/01/0001|01|0003|12229||6|20509997340|INTERNATIONAL DIAGNOSTIC IMAGING|0.00|1810.31|0.00|0.00|0.00|325.86|0.00|0.00|0.00|2136.17|2.774|01/01/0001|00|-|-|0.00|1|
20140600|186014576|M00007|03/06/2014|01/01/0001|01|0003|12230||6|20519023351|THI MEDICAL S.A.C.|0.00|9009.45|0.00|0.00|0.00|1621.70|0.00|0.00|0.00|10631.15|2.774|01/01/0001|00|-|-|0.00|1|
20140600|186014581|M00005|04/06/2014|01/01/0001|01|0003|12231||6|20333483395|GAMEL SRL|0.00|23527.46|0.00|0.00|0.00|4234.94|0.00|0.00|0.00|27762.40|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014582|M00005|04/06/2014|01/01/0001|01|0003|12232||6|20333483395|GAMEL SRL|0.00|27808.34|0.00|0.00|0.00|5005.50|0.00|0.00|0.00|32813.84|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014583|M00003|04/06/2014|01/01/0001|01|0003|12233||6|20509997340|INTERNATIONAL DIAGNOSTIC IMAGING|0.00|3083.08|0.00|0.00|0.00|554.95|0.00|0.00|0.00|3638.03|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014584|M00009|04/06/2014|01/01/0001|01|0003|12234||6|20102271514|RADIOLOGICA SRL|0.00|3568.82|0.00|0.00|0.00|642.39|0.00|0.00|0.00|4211.21|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014585|M00003|04/06/2014|01/01/0001|01|0003|12235||6|20263368992|CYMED MEDICAL SAC|0.00|12127.56|0.00|0.00|0.00|2182.96|0.00|0.00|0.00|14310.52|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014586|M00005|04/06/2014|01/01/0001|01|0003|12236||6|20101120288|DROGUERIA M Y M S.A.C|0.00|2425.51|0.00|0.00|0.00|436.59|0.00|0.00|0.00|2862.10|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014587|M00005|04/06/2014|01/01/0001|01|0003|12237||6|20101120288|DROGUERIA M Y M S.A.C|0.00|24255.11|0.00|0.00|0.00|4365.92|0.00|0.00|0.00|28621.03|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014588|M00005|04/06/2014|01/01/0001|01|0003|12238||6|20101120288|DROGUERIA M Y M S.A.C|0.00|6887.20|0.00|0.00|0.00|1239.70|0.00|0.00|0.00|8126.90|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014589|M00005|04/06/2014|01/01/0001|01|0003|12239||6|20519023351|THI MEDICAL S.A.C.|0.00|29106.13|0.00|0.00|0.00|5239.10|0.00|0.00|0.00|34345.23|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014590|M00005|04/06/2014|01/01/0001|01|0003|12240||6|20519023351|THI MEDICAL S.A.C.|0.00|26680.62|0.00|0.00|0.00|4802.51|0.00|0.00|0.00|31483.13|2.779|01/01/0001|00|-|-|0.00|1|
20140600|0|M00001|04/06/2014|01/01/0001|01|0003|12241||0|-|ANULADO|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.779|01/01/0001|00|-|-|0.00|2|
20140600|186014592|M00005|04/06/2014|01/01/0001|01|0003|12242||6|20519023351|THI MEDICAL S.A.C.|0.00|58931.47|0.00|0.00|0.00|10607.67|0.00|0.00|0.00|69539.14|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014593|M00005|04/06/2014|01/01/0001|01|0003|12243||6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|2425.51|0.00|0.00|0.00|436.59|0.00|0.00|0.00|2862.10|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014594|M00005|04/06/2014|01/01/0001|01|0003|12244||6|20505126069|X-RAY SALES AND SERVICE S.A.C.|0.00|13275.42|0.00|0.00|0.00|2389.58|0.00|0.00|0.00|15665.00|2.779|01/01/0001|00|-|-|0.00|1|
20140600|186014595|M00003|05/06/2014|01/01/0001|01|0003|12245||6|20509997340|INTERNATIONAL DIAGNOSTIC IMAGING|0.00|2363.59|0.00|0.00|0.00|425.45|0.00|0.00|0.00|2789.04|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014596|M00003|05/06/2014|01/01/0001|01|0003|12246||6|20263368992|CYMED MEDICAL SAC|0.00|7294.86|0.00|0.00|0.00|1313.08|0.00|0.00|0.00|8607.94|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014597|M00003|05/06/2014|01/01/0001|01|0003|12247||6|20263368992|CYMED MEDICAL SAC|0.00|2191.61|0.00|0.00|0.00|394.49|0.00|0.00|0.00|2586.10|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014598|M00003|05/06/2014|01/01/0001|01|0003|12248||6|20263368992|CYMED MEDICAL SAC|0.00|11712.90|0.00|0.00|0.00|2108.32|0.00|0.00|0.00|13821.22|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014599|M00005|05/06/2014|01/01/0001|01|0003|12249||6|20101120288|DROGUERIA M Y M S.A.C|0.00|23015.15|0.00|0.00|0.00|4142.73|0.00|0.00|0.00|27157.88|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014600|M00005|05/06/2014|01/01/0001|01|0003|12250||6|20519023351|THI MEDICAL S.A.C.|0.00|6545.32|0.00|0.00|0.00|1178.16|0.00|0.00|0.00|7723.48|2.786|01/01/0001|00|-|-|0.00|1|
20140600|1000021824|M00002|05/06/2014|01/01/0001|01|0003|12251||6|20510283415|CVD MEDICAL E.I.R.L.|0.00|116607.47|0.00|0.00|0.00|20989.35|0.00|0.00|0.00|137596.82|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014602|M00005|05/06/2014|01/01/0001|01|0003|12252||6|20535773263|DIST. MEDICA DIAGNOSTICA SAC|0.00|5592.73|0.00|0.00|0.00|1006.69|0.00|0.00|0.00|6599.42|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014603|M00005|05/06/2014|01/01/0001|01|0003|12253||6|20101120288|DROGUERIA M Y M S.A.C|0.00|26467.00|0.00|0.00|0.00|4764.06|0.00|0.00|0.00|31231.06|2.786|01/01/0001|00|-|-|0.00|1|
20140600|1000021824|M00004|06/06/2014|01/01/0001|01|0003|12254||6|20333483395|GAMEL SRL|0.00|171580.71|0.00|0.00|0.00|30884.53|0.00|0.00|0.00|202465.24|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014607|M00007|06/06/2014|01/01/0001|01|0003|12255||6|20333483395|GAMEL SRL|0.00|43090.45|0.00|0.00|0.00|7756.28|0.00|0.00|0.00|50846.73|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014608|M00003|06/06/2014|01/01/0001|01|0003|12256||6|20263368992|CYMED MEDICAL SAC|0.00|29539.96|0.00|0.00|0.00|5317.19|0.00|0.00|0.00|34857.15|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014609|M00009|06/06/2014|01/01/0001|01|0003|12257||6|20101120288|DROGUERIA M Y M S.A.C|0.00|37551.66|0.00|0.00|0.00|6759.30|0.00|0.00|0.00|44310.96|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014610|M00005|06/06/2014|01/01/0001|01|0003|12258||6|20519023351|THI MEDICAL S.A.C.|0.00|1272.70|0.00|0.00|0.00|229.09|0.00|0.00|0.00|1501.79|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014611|M00005|06/06/2014|01/01/0001|01|0003|12259||6|20519023351|THI MEDICAL S.A.C.|0.00|13757.27|0.00|0.00|0.00|2476.31|0.00|0.00|0.00|16233.58|2.786|01/01/0001|00|-|-|0.00|1|
20140600|186014618|M00005|09/06/2014|01/01/0001|01|0003|12260||6|20333483395|GAMEL SRL|0.00|1196.56|0.00|0.00|0.00|215.38|0.00|0.00|0.00|1411.94|2.784|01/01/0001|00|-|-|0.00|1|
20140600|186014619|M00007|09/06/2014|01/01/0001|01|0003|12261||6|20121905907|SERVICIOS RADIOLOGICOS SAC|0.00|842.55|0.00|0.00|0.00|151.66|0.00|0.00|0.00|994.21|2.784|01/01/0001|00|-|-|0.00|1|
20140600|186014620|M00003|09/06/2014|01/01/0001|01|0003|12262||6|20263368992|CYMED MEDICAL SAC|0.00|22590.77|0.00|0.00|0.00|4066.34|0.00|0.00|0.00|26657.11|2.784|01/01/0001|00|-|-|0.00|1|
